phase,talker,behaviour,dialogue,nextPhases
0,스피카,,"안녕, 꼬마아가씨? 다시 찾아줘서 고마워.",
0,player,,오실 때마다 항상 기타를 메고 오시네요?,
0,스피카,,"아, 이 기타?",
0,스피카,,사연이 좀 긴데…… 들어줄 수 있니?,
0,,,(소녀는 말없이 고개를 끄덕였다.),
0,스피카,,우후훗. 고마워.,
0,스피카,,이 기타는…… 내가 처음 내 꿈을 가질 수 있도록 만들어준 기타야.,
0,스피카,,우연히 길거리를 지나는데 누군가 기타로 연주하는 모습을 봤어.,
0,스피카,,평소엔 길거리 연주를 하며 가끔 사람들이 돈을 주고 신청곡을 요청하면 신청곡도 받아주곤 했지.,
0,스피카,,"재밌었던 건, 그 사람은 어떤 연주를 하던 너무 즐거워 보였다는 거야.",
0,스피카,,"자신이 치고 싶었던 곡만 쳤으면 모를까, 남들이 듣고 싶어 신청하는 어려운 곡도 그는 마다않고 흥겨워 보이는 표정으로 치곤 했어.",
0,스피카,,그런 그를 보다가 문득 정말 기타만 치고 있으면 행복해지나 궁금해졌지.,
0,스피카,,그래서 내가 어떻게 했는지 아니?,
0,*,Select,그 기타를 사서 연주해보신 거군요?|글쎄요…… 어떻게 하셨나요?,1|2
1,스피카,,아쉽게도 땡~ 그 때나 지금이나 기타는 내가 사기엔 너무 비쌌어.,
1,*,Next,,2
2,스피카,,기타 연주를 하던 그 아저씨한테 가서 기타를 쳐보고 싶다고 했어.,
2,스피카,,연주하는 게 그렇게 재밌는지 궁금하다고 말이야.,
2,스피카,,아무리 철없을 때라지만 지금도 생각하면 그 말을 정말 어떻게 했나 싶어.,
2,스피카,,"게다가 그 땐, 다른 사람들 앞에서 발표하는 거는 커녕 다른 또래의 애들이랑 눈 마주치고 얘기하는 것도 힘들어하던 애였는데 말이야.",
2,스피카,,하지만 생각해보면…… 그게 운명이었구나 싶어.,
2,스피카,,"그 아저씨가 알고 보니 꽤 유명한 기타리스트였다는 건 한참 뒤에, 내가 가수 일을 하면서 알게 됐지.",
2,스피카,,춤추고 노래하는 그런 가수 말이지.,
2,player,,네? 노래를 하는 것까진 이해가 됐는데…… 노래에 맞춰 춤을 춘다구요? 스피카 언니가요?,
2,스피카,,왜? 의외라고 생각하는구나?,
2,player,,네……,
2,스피카,,후후. 얘기를 잘 하는 편은 아니야. 썩 좋았던 때는 아니라서……,
2,스피카,,어쨌든 다시 하던 얘기로 돌아가면.,
2,스피카,,아저씨는 나를 슥 보더니 칠 줄 아냐고 물어보셨어.,
2,스피카,,난 당연히 칠 줄 몰랐지. 가까이서 기타를 보는 거는 그 때가 처음이었으니까.,
2,스피카,,게다가 모르는 사람한테 기타를 쳐보고 싶다고 얘기하는 것만으로도 내 심장은 이미 쿵쾅거리고 있어서 뭐라고 얘기하는 것도 힘들었고 말이야.,
2,스피카,,우물쭈물거리고 있으니까 아저씨가 헛웃음을 치더니 나를 앉히고는 이것저것 가르쳐주셨어.,
2,스피카,,어떻게보면 그 때부터 나는 이 기타와 함께하게 된거지.,
2,player,,오오. 사진이나 책으로는 많이 봤지만 통기타를 실제로 보는 건 처음이에요.,
2,player,,이렇게 줄을 퉁기면 음이 나는 건가요?,
2,스피카,,응. 얘기 나온 김에 조금 쳐볼래? 언니가 가르쳐줄게.,
2,player,,네! 좋아요.,
